sr_no,dev_sorts,structure,finish_gsm,finish_width,cotton_yarn_costing,wastage,dyeing_cost_rs,dyed_yarn_cost_rs,cotton_dyed_proportion_cost,polyester_cost,spandex_cost,melange_cost,col_14,kora_yarn_cost,reactive_yarn_cost,cooltex_yarn_cost,recycle_yarn_cost,dyed_poly_yarn_cost,micro_modal,viscose,raw_material_cost,knittng__processing_cost,wastage_2,costing,margin,selling_price,conversion_rcvd,currency_rate,discount_if_any,sort_no,96cotton4elastane,price_usdkg,price_usdmtrs,price_usdyds,linear_mtrskg,linear_ydgskg,width_cms,width_inch,weight_gsm,weight_ozssq_yds,price_per_kg_inr,freight_inr_per_kg,commission,lc_days__interest_15_pm,lc_days_interest_amount,col_47,total_cost_pricefreightcomlc_int,inr__kg,col_50,total_cost_usd__kg,col_52
346,DK2414088,MODIFIED SINGLE JERSEY STRIPE,180,175,225.0,6.75,110,341.75,307.575,0.0,0.0,0.0,,0.0,34.5,0.0,0.0,0,0,0,342.075,90,43.2075,475.2825,47.52825,522.81075,180.73575,87,0,DK2414088,,6.48219870689655,2.04189259267241,1.8732959565802,3.1746031746031744,3.4603174603174605,175,68.89763779527559,180,5.3097345132743365,522.81075,15,26.1405375,0,0,,563.9512875,,,6.48219870689655,
347,DK2414104,SINGLE JERSEY STRIPE,210,168,225.0,6.75,110,341.75,297.3225,0.0,16.75,0.0,,0.0,27.6,0.0,0.0,0,0,0,341.6725,90,43.16725,474.83975,47.483975,522.323725,180.651225,87,0,DK2414104,,6.47632081896552,2.28484598493104,2.09618897700095,2.834467120181406,3.0895691609977325,168,66.14173228346456,210,6.1946902654867255,522.323725,15,26.11618625,0,0,,563.43991125,,,6.47632081896552,
348,DK2414142,SINGLE JERSEY STRIPE,180,170,225.0,6.75,110,341.75,256.3125,0.0,0.0,0.0,,0.0,86.25,0.0,0.0,0,0,0,342.5625,90,43.25625,475.81875,47.581875,523.400625,180.838125,87,0,DK2414142,,6.48931788793103,1.9857312737069,1.82177181074027,3.2679738562091503,3.562091503267974,170,66.92913385826772,180,5.3097345132743365,523.400625,15,26.17003125,0,0,,564.57065625,,,6.48931788793103,
349,DK2414143,SINGLE JERSEY STRIPE,170,170,225.0,6.75,110,341.75,314.41,0.0,0.0,0.0,,0.0,28.0,0.0,0.0,0,0,0,342.41,90,43.241,475.651,47.5651,523.2161,180.8061,87,0,DK2414143,,6.48709086206896,1.87476925913793,1.71997179737425,3.4602076124567476,3.771626297577855,170,66.92913385826772,170,5.014749262536873,523.2161,15,26.160805,0,0,,564.376905,,,6.48709086206896,
350,DK2414146,MODIFIED STRIPE,185,168,225.0,6.75,110,341.75,300.74,13.44,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,314.18,90,40.418,444.598,44.4598,489.0578,174.8778,87,0,DK2414146,,6.07483551724138,1.88805887875862,1.73216410895286,3.2175032175032174,3.507078507078507,168,66.14173228346456,185,5.457227138643068,489.0578,15,24.45289,0,0,,528.51069,,,6.07483551724138,
351,DK2414169,SEERSUCKER STRIPE,240,155,230.0,6.9,110,346.9,222.016,0.0,20.099999999999998,0.0,,0.0,104.20000000000002,0.0,0.0,0,0,0,346.316,90,43.6316,479.9476,47.99476,527.94236,181.62636,87,0,DK2414169,,6.54413193103448,2.43441707834483,2.23341016361911,2.6881720430107525,2.9301075268817205,155,61.023622047244096,240,7.079646017699115,527.94236,15,26.397118,0,0,,569.339478,,,6.54413193103448,
352,DK2414219,SEERSUCKER STRIPE,200,156,225.0,6.75,110,341.75,287.07,0.0,10.049999999999999,0.0,,0.0,44.85,0.0,0.0,0,0,0,341.97,90,43.197,475.167,47.5167,522.6837,180.7137,87,0,DK2414219,,6.48066534482759,2.02196758758621,1.85501613540019,3.2051282051282053,3.493589743589744,156,61.41732283464567,200,5.899705014749263,522.6837,15,26.134185,0,0,,563.817885,,,6.48066534482759,
353,DK2414220,SEERSUCKER STRIPE,200,160,225.0,6.75,110,341.75,249.4775,0.0,10.049999999999999,0.0,,0.0,82.8,0.0,0.0,0,0,0,342.3275,90,43.23275,475.56025,47.556025,523.116275,180.788775,87,0,DK2414220,,6.48588607758621,2.07548354482759,1.90411334387852,3.125,3.4062500000000004,160,62.99212598425197,200,5.899705014749263,523.116275,15,26.15581375,0,0,,564.27208875,,,6.48588607758621,
354,DK2414221,SEERSUCKER STRIPE,200,165,225.0,6.75,110,341.75,249.4775,0.0,10.049999999999999,0.0,,0.0,82.8,0.0,0.0,0,0,0,342.3275,90,43.23275,475.56025,47.556025,523.116275,180.788775,87,0,DK2414221,,6.48588607758621,2.14034240560345,1.96361688587472,3.0303030303030303,3.303030303030303,165,64.96062992125984,200,5.899705014749263,523.116275,15,26.15581375,0,0,,564.27208875,,,6.48588607758621,
355,DK260,2/1 TWILL,330,150,285.0,8.55,110,403.55,306.698,21.28,16.75,0.0,,0.0,0.0,0.0,0.0,0,0,0,344.728,90,43.4728,478.2008,47.82008,526.02088,181.29288,87,0,DK260,,6.52094165517241,3.22786611931034,2.96134506358747,2.0202020202020203,2.2020202020202024,150,59.05511811023622,330,9.734513274336283,526.02088,15,26.301044,0,0,,567.321924,,,6.52094165517241,
356,DK261,MICRO CHECKS,280,160,230.0,6.9,110,346.9,204.671,39.199999999999996,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,263.971,90,35.3971,389.3681,38.93681,428.30491,164.33391,87,0,DK261,,5.34161098275862,2.39304172027586,2.19545111951914,2.232142857142857,2.4330357142857144,160,62.99212598425197,280,8.259587020648969,428.30491,15,21.4152455,0,0,,464.7201555,,,5.34161098275862,
357,DK262,3/1 TWILL STRIPE,290,150,230.0,6.9,110,346.9,152.636,0.0,20.099999999999998,0.0,,0.0,0.0,0.0,115.0,0,0,0,287.736,90,37.7736,415.5096,41.55096,457.06056,169.32456,87,0,DK262,,5.68866193103448,2.47456794,2.27024581651376,2.2988505747126435,2.5057471264367814,150,59.05511811023622,290,8.554572271386432,457.06056,15,22.853028,0,0,,494.913588,,,5.68866193103448,
358,DK263,COURDROY,350,165,230.0,6.9,110,346.9,83.256,0.0,26.799999999999997,0.0,,0.0,0.0,0.0,156.4,0,0,0,266.456,90,35.6456,392.1016,39.21016,431.31176,164.85576,87,0,DK263,,5.37790055172414,3.10573756862069,2.84930052167036,1.7316017316017316,1.8874458874458875,165,64.96062992125984,350,10.32448377581121,431.31176,15,21.565588,0,0,,467.877348,,,5.37790055172414,
359,DK264,COURDROY,320,145,230.0,6.9,110,346.9,121.415,76.55999999999999,23.450000000000003,0.0,,0.0,0.0,0.0,0.0,0,0,0,221.425,90,31.1425,342.5675,34.25675,376.82425,155.39925,87,0,DK264,,4.72029267241379,2.1902158,2.00937229357798,2.1551724137931036,2.349137931034483,145,57.08661417322835,320,9.43952802359882,376.82425,15,18.8412125,0,0,,410.6654625,,,4.72029267241379,
360,DK265,COURDROY,350,165,230.0,6.9,110,346.9,83.256,0.0,26.8,0.0,,0.0,0.0,0.0,156.4,0,0,0,266.456,90,35.6456,392.1016,39.21016,431.31176,164.85576,87,0,DK265,,5.37790055172414,3.10573756862069,2.84930052167036,1.7316017316017316,1.8874458874458875,165,64.96062992125984,350,10.32448377581121,431.31176,15,21.565588,0,0,,467.877348,,,5.37790055172414,
361,DK266,COURDROY,350,148,230.0,6.9,110,346.9,111.008,0.0,30.15,81.42,,0.0,0.0,0.0,0.0,0,0,0,222.578,90,31.2578,343.8358,34.38358,378.21938,155.64138,87,0,DK266,,4.73713044827586,2.4538335722069,2.25122346074027,1.9305019305019304,2.1042471042471043,148,58.26771653543307,350,10.32448377581121,378.21938,15,18.910969,0,0,,412.130349,,,4.73713044827586,
362,DK267,COURDROY,350,148,230.0,6.9,110,346.9,111.008,0.0,30.15,81.42,,0.0,0.0,0.0,0.0,0,0,0,222.578,90,31.2578,343.8358,34.38358,378.21938,155.64138,87,0,DK267,,4.73713044827586,2.4538335722069,2.25122346074027,1.9305019305019304,2.1042471042471043,148,58.26771653543307,350,10.32448377581121,378.21938,15,18.910969,0,0,,412.130349,,,4.73713044827586,
363,DK269,FRENCH TERRY,300,160,230.0,6.9,110,346.9,222.016,0.0,20.099999999999998,0.0,,75.0,0.0,0.0,0.0,0,0,0,317.116,90,40.7116,447.8276,44.78276,492.61036,175.49436,87,0,DK269,,6.11771124137931,2.93650139586207,2.69403797785511,2.0833333333333335,2.2708333333333335,160,62.99212598425197,300,8.849557522123893,492.61036,15,24.630518,0,0,,532.240878,,,6.11771124137931,
364,DK270,MINI CHECKS,280,160,230.0,6.9,110,346.9,222.016,33.6,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,275.716,90,36.5716,402.2876,40.22876,442.51636,166.80036,87,0,DK270,,5.51312848275862,2.46988156027586,2.26594638557419,2.232142857142857,2.4330357142857144,160,62.99212598425197,280,8.259587020648969,442.51636,15,22.125818,0,0,,479.642178,,,5.51312848275862,
365,DK271,CHECKS,280,160,230.0,6.9,110,346.9,228.954,31.360000000000003,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,280.414,90,37.0414,407.4554,40.74554,448.20094,167.78694,87,0,DK271,,5.58173548275862,2.50061749627586,2.2941444919962,2.232142857142857,2.4330357142857144,160,62.99212598425197,280,8.259587020648969,448.20094,15,22.410047,0,0,,485.610987,,,5.58173548275862,
366,DK272,SINGLE JERSEY,190,160,,#VALUE!,110,#VALUE!,#VALUE!,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK272,,#VALUE!,#VALUE!,#VALUE!,3.289473684210526,3.585526315789474,160,62.99212598425197,190,5.6047197640118,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
367,DK273,FRENCH TERRY,280,160,,#VALUE!,110,#VALUE!,#VALUE!,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK273,,#VALUE!,#VALUE!,#VALUE!,2.232142857142857,2.4330357142857144,160,62.99212598425197,280,8.259587020648969,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
368,DK275,FRENCH TERRY,350,180,320.0,9.6,110,439.6,298.928,30.520000000000003,13.4,0.0,,0.0,0.0,0.0,0.0,0,0,0,342.848,90,43.2848,476.1328,47.61328,523.74608,180.89808,87,0,DK275,,6.49348717241379,4.09089691862069,3.75311643910155,1.5873015873015872,1.7301587301587302,180,70.86614173228347,350,10.32448377581121,523.74608,15,26.187304,0,0,,564.933384,,,6.49348717241379,
369,DK277,2/1 KNIT TWILL,380,155,320.0,9.6,110,439.6,298.928,30.800000000000004,13.4,0.0,,0.0,0.0,0.0,0.0,0,0,0,343.128,90,43.3128,476.4408,47.64408,524.08488,180.95688,87,0,DK277,,6.49757613793104,3.82707234524138,3.51107554609301,1.697792869269949,1.8505942275042446,155,61.023622047244096,380,11.2094395280236,524.08488,15,26.204244,0,0,,565.289124,,,6.49757613793104,
370,DK278,FRENCH TERRY,250,165,230.0,6.9,110,346.9,267.113,25.02,17.25,0.0,,0.0,0.0,0.0,0.0,0,0,0,309.383,90,39.9383,439.3213,43.93213,483.25343,173.87043,87,0,DK278,,6.00478277586207,2.4769728950431,2.27245219728725,2.4242424242424243,2.6424242424242426,165,64.96062992125984,250,7.374631268436579,483.25343,15,24.1626715,0,0,,522.4161015,,,6.00478277586207,
371,DK282,2/1 TWILL,180,160,230.0,6.9,110,346.9,215.078,0.0,0.0,0.0,,95.0,0.0,0.0,0.0,0,0,0,310.078,90,40.0078,440.0858,44.00858,484.09438,174.01638,87,0,DK282,,6.01493217241379,1.73230046565517,1.58926648225245,3.4722222222222223,3.7847222222222228,160,62.99212598425197,180,5.3097345132743365,484.09438,15,24.204719,0,0,,523.299099,,,6.01493217241379,
372,DK283,COURDROY,370,145,,#VALUE!,110,#VALUE!,#VALUE!,0.0,30.15,0.0,,236.6,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK283,,#VALUE!,#VALUE!,#VALUE!,1.8639328984156571,2.0316868592730666,145,57.08661417322835,370,10.914454277286136,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
373,DK283,COURDROY,370,145,,#VALUE!,110,#VALUE!,#VALUE!,0.0,30.15,0.0,,236.6,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK283,,#VALUE!,#VALUE!,#VALUE!,1.8639328984156571,2.0316868592730666,145,57.08661417322835,370,10.914454277286136,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
374,DK284,FRENCH TERRY,260,190,220.0,6.6,110,336.6,269.28,19.040000000000003,10.65,0.0,,0.0,0.0,0.0,0.0,0,0,0,298.97,90,38.897,427.867,42.7867,470.6537,171.6837,87,0,DK284,,5.85271706896552,2.89124223206897,2.65251580923758,2.0242914979757085,2.2064777327935223,190,74.80314960629921,260,7.669616519174042,470.6537,15,23.532685,0,0,,509.186385,,,5.85271706896552,
375,DK285,DOTTED FLEECE,210,165,,#VALUE!,110,#VALUE!,#VALUE!,17.220000000000002,10.65,0.0,,215.79999999999998,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK285,,#VALUE!,#VALUE!,#VALUE!,2.886002886002886,3.145743145743146,165,64.96062992125984,210,6.1946902654867255,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
376,DK288,MODIFIED STRIPE,170,170,225.0,6.75,110,341.75,300.74,0.0,0.0,0.0,,0.0,42.0,0.0,0.0,0,0,0,342.74,90,43.274,476.014,47.6014,523.6154,180.8754,87,0,DK288,,6.49191,1.87616199,1.72124953211009,3.4602076124567476,3.771626297577855,170,66.92913385826772,170,5.014749262536873,523.6154,15,26.18077,0,0,,564.79617,,,6.49191,
377,DK290,PIQUE STRIPE,200,215,225.0,6.75,110,341.75,321.245,0.0,0.0,0.0,,0.0,20.7,0.0,0.0,0,0,0,341.945,90,43.1945,475.1395,47.51395,522.65345,180.70845,87,0,DK290,,6.48030025862069,2.7865291112069,2.55644872587789,2.3255813953488373,2.534883720930233,215,84.64566929133858,200,5.899705014749263,522.65345,15,26.1326725,0,0,,563.7861225,,,6.48030025862069,
378,DK291,PIQUE STRIPE,200,215,225.0,6.75,110,341.75,321.245,0.0,0.0,0.0,,0.0,20.7,0.0,0.0,0,0,0,341.945,90,43.1945,475.1395,47.51395,522.65345,180.70845,87,0,DK291,,6.48030025862069,2.7865291112069,2.55644872587789,2.3255813953488373,2.534883720930233,215,84.64566929133858,200,5.899705014749263,522.65345,15,26.1326725,0,0,,563.7861225,,,6.48030025862069,
379,DK295,3/1 TWILL,365,156,220.0,6.6,110,336.6,282.744,0.0,20.099999999999998,0.0,,0.0,0.0,0.0,21.5,0,0,0,324.344,90,41.4344,455.7784,45.57784,501.35624,177.01224,87,0,DK295,,6.22326496551724,3.54352707136552,3.25094226730781,1.7562346329469618,1.9142957499121884,156,61.41732283464567,365,10.766961651917404,501.35624,15,25.067812,0,0,,541.424052,,,6.22326496551724,
380,DK3011186,COURDROY,320,148,230.0,6.9,110,346.9,117.946,66.08,23.450000000000003,0.0,,0.0,0.0,0.0,0.0,0,0,0,207.476,90,29.7476,327.2236,32.72236,359.94596,152.46996,87,0,DK3011186,,4.51658917241379,2.13905663205517,1.96243727711484,2.1114864864864864,2.30152027027027,148,58.26771653543307,320,9.43952802359882,359.94596,15,17.997298,0,0,,392.943258,,,4.51658917241379,
381,DK3011204,PIQUE,210,210,290.0,8.7,110,408.7,155.306,80.6,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,235.906,90,32.5906,358.4966,35.84966,394.34626,158.44026,87,0,DK3011204,,4.93176520689655,2.17490845624138,1.99532885893705,2.2675736961451247,2.471655328798186,210,82.67716535433071,210,6.1946902654867255,394.34626,15,19.717313,0,0,,429.063573,,,4.93176520689655,
382,DK3011216,COURDROY,350,148,230.0,6.9,110,346.9,114.477,64.96,30.15,0.0,,0.0,0.0,0.0,0.0,0,0,0,209.587,90,29.9587,329.5457,32.95457,362.50027,152.91327,87,0,DK3011216,,4.54741705172414,2.3555620327931,2.16106608513129,1.9305019305019304,2.1042471042471043,148,58.26771653543307,350,10.32448377581121,362.50027,15,18.1250135,0,0,,395.6252835,,,4.54741705172414,
383,DK3011245,COURDROY,350,148,230.0,6.9,110,346.9,114.477,76.55999999999999,30.15,0.0,,0.0,0.0,0.0,0.0,0,0,0,221.187,90,31.1187,342.3057,34.23057,376.53627,155.34927,87,0,DK3011245,,4.71681705172414,2.4433112327931,2.2415699383423,1.9305019305019304,2.1042471042471043,148,58.26771653543307,350,10.32448377581121,376.53627,15,18.8268135,0,0,,410.3630835,,,4.71681705172414,
384,DK3011245,COURDROY,350,148,230.0,6.9,110,346.9,114.477,76.55999999999999,30.15,0.0,,0.0,0.0,0.0,0.0,0,0,0,221.187,90,31.1187,342.3057,34.23057,376.53627,155.34927,87,0,DK3011245,,4.71681705172414,2.4433112327931,2.2415699383423,1.9305019305019304,2.1042471042471043,148,58.26771653543307,350,10.32448377581121,376.53627,15,18.8268135,0,0,,410.3630835,,,4.71681705172414,
385,DK3012012,FRENCH TERRY,330,160,230.0,6.9,110,346.9,235.892,31.98,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,287.972,90,37.7972,415.7692,41.57692,457.34612,169.37412,87,0,DK3012012,,5.69210834482759,3.00543320606897,2.75727817070547,1.893939393939394,2.0643939393939394,160,62.99212598425197,330,9.734513274336283,457.34612,15,22.867306,0,0,,495.213426,,,5.69210834482759,
386,DK3012015,FRENCH TERRY,300,160,230.0,6.9,110,346.9,239.361,33.0,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,292.461,90,38.2461,420.7071,42.07071,462.77781,170.31681,87,0,DK3012015,,5.75766322413793,2.76367834758621,2.53548472255615,2.0833333333333335,2.2708333333333335,160,62.99212598425197,300,8.849557522123893,462.77781,15,23.1388905,0,0,,500.9167005,,,5.75766322413793,
387,DK3012016,2/1 TUCK TWILL,285,162,230.0,6.9,110,346.9,242.83,26.88,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,289.81,90,37.981,417.791,41.7791,459.5701,169.7601,87,0,DK3012016,,5.71894948275862,2.64043897618966,2.42242107907308,2.1659085986571363,2.3608403725362788,162,63.77952755905512,285,8.4070796460177,459.5701,15,22.978505,0,0,,497.548605,,,5.71894948275862,
388,DK3012109,FRENCH TERRY,300,160,230.0,6.9,110,346.9,222.016,0.0,20.099999999999998,0.0,,0.0,0.0,0.0,64.5,0,0,0,306.616,90,39.6616,436.2776,43.62776,479.90536,173.28936,87,0,DK3012109,,5.96437503448276,2.86290001655172,2.62651377665296,2.0833333333333335,2.2708333333333335,160,62.99212598425197,300,8.849557522123893,479.90536,15,23.995268,0,0,,518.900628,,,5.96437503448276,
389,DK3012145,BIRD EYE PIQUE,150,160,230.0,6.9,110,346.9,232.423,36.9,10.65,0.0,,0.0,0.0,0.0,0.0,0,0,0,279.973,90,36.9973,406.9703,40.69703,447.66733,167.69433,87,0,DK3012145,,5.57529536206896,1.33807088689655,1.22758796962986,4.166666666666667,4.541666666666667,160,62.99212598425197,150,4.424778761061947,447.66733,15,22.3833665,0,0,,485.0506965,,,5.57529536206896,
390,DK3012159,FRENCH TERRY,285,165,230.0,6.9,110,346.9,242.83,26.88,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,289.81,90,37.981,417.791,41.7791,459.5701,169.7601,87,0,DK3012159,,5.71894948275862,2.68933599426724,2.46728072868554,2.126528442317916,2.3179160021265286,165,64.96062992125984,285,8.4070796460177,459.5701,15,22.978505,0,0,,497.548605,,,5.71894948275862,
391,DK3012177,FRENCH TERRY,285,165,230.0,6.9,110,346.9,242.83,28.0,16.75,0.0,,0.0,0.0,0.0,0.0,0,0,0,287.58,90,37.758,415.338,41.5338,456.8718,169.2918,87,0,DK3012177,,5.68638379310345,2.6740219787069,2.45323117312559,2.126528442317916,2.3179160021265286,165,64.96062992125984,285,8.4070796460177,456.8718,15,22.84359,0,0,,494.71539,,,5.68638379310345,
392,DK3012200,2/1 TUCK TWILL,310,165,230.0,6.9,110,346.9,235.892,25.76,30.15,0.0,,0.0,0.0,0.0,0.0,0,0,0,291.802,90,38.1802,419.9822,41.99822,461.98042,170.17842,87,0,DK3012200,,5.74803955172414,2.9401222307069,2.69735984468523,1.9550342130987293,2.130987292277615,165,64.96062992125984,310,9.144542772861357,461.98042,15,23.099021,0,0,,500.079441,,,5.74803955172414,
393,DK3012201,FRENCH TERRY,360,160,230.0,6.9,110,346.9,232.423,25.76,33.5,0.0,,0.0,0.0,0.0,0.0,0,0,0,291.683,90,38.1683,419.8513,41.98513,461.83643,170.15343,87,0,DK3012201,,5.74630174137931,3.30986980303448,3.03657780094907,1.7361111111111112,1.8923611111111114,160,62.99212598425197,360,10.619469026548673,461.83643,15,23.0918215,0,0,,499.9282515,,,5.74630174137931,
394,DK3012223,SEERSUCKER STRIPE,210,152,230.0,6.9,110,346.9,239.361,7.840000000000001,23.450000000000003,23.46,,0.0,0.0,0.0,0.0,0,0,0,294.111,90,38.4111,422.5221,42.25221,464.77431,170.66331,87,0,DK3012223,,5.7817589137931,1.84553744528276,1.69315361952547,3.1328320802005014,3.414786967418547,152,59.84251968503937,210,6.1946902654867255,464.77431,15,23.2387155,0,0,,503.0130255,,,5.7817589137931,
395,DK3012224,SEERSUCKER STRIPE,220,152,230.0,6.9,110,346.9,228.954,0.0,20.099999999999998,0.0,,0.0,96.60000000000001,0.0,0.0,0,0,0,345.654,90,43.5654,479.2194,47.92194,527.14134,181.48734,87,0,DK3012224,,6.53446444827586,2.18512491150345,2.00470175367289,2.9904306220095696,3.259569377990431,152,59.84251968503937,220,6.489675516224189,527.14134,15,26.357067,0,0,,568.498407,,,6.53446444827586,
396,DK3012242,FRENCH TERRY,300,170,230.0,6.9,110,346.9,242.83,0.0,20.099999999999998,33.12,,0.0,0.0,0.0,0.0,0,0,0,296.05,90,38.605,424.655,42.4655,467.1205,171.0705,87,0,DK3012242,,5.810075,2.96313825,2.7184754587156,1.9607843137254901,2.1372549019607843,170,66.92913385826772,300,8.849557522123893,467.1205,15,23.356025,0,0,,505.476525,,,5.810075,
397,DK3013006,FRENCH TERRY,300,152,230.0,6.9,110,346.9,277.52,17.220000000000002,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,314.84,90,40.484,445.324,44.5324,489.8564,175.0164,87,0,DK3013006,,6.08447379310345,2.77452004965517,2.54543123821575,2.192982456140351,2.390350877192983,152,59.84251968503937,300,8.849557522123893,489.8564,15,24.49282,0,0,,529.34922,,,6.08447379310345,
398,DK3013011,FRENCH TERRY,310,152,230.0,6.9,110,346.9,277.52,0.0,20.099999999999998,0.0,,0.0,0.0,0.0,24.500000000000004,0,0,0,322.12,90,41.212,453.332,45.3332,498.6652,176.5452,87,0,DK3013011,,6.19078689655172,2.91709878565517,2.67623741803227,2.1222410865874366,2.3132427843803063,152,59.84251968503937,310,9.144542772861357,498.6652,15,24.93326,0,0,,538.59846,,,6.19078689655172,
399,DK3013025,DOTTED FLEECE,225,170,230.0,6.9,110,346.9,287.927,15.99,13.8,0.0,,0.0,0.0,0.0,0.0,0,0,0,317.717,90,40.7717,448.4887,44.84887,493.33757,175.62057,87,0,DK3013025,,6.1264879137931,2.34338162702586,2.14989140094116,2.6143790849673203,2.849673202614379,170,66.92913385826772,225,6.6371681415929205,493.33757,15,24.6668785,0,0,,533.0044485,,,6.1264879137931,
400,DK3013034,DOTTED FLEECE,210,168,230.0,6.9,110,346.9,287.927,17.220000000000002,10.65,0.0,,0.0,0.0,0.0,0.0,0,0,0,315.797,90,40.5797,446.3767,44.63767,491.01437,175.21737,87,0,DK3013034,,6.09844929310345,2.1515329106069,1.97388340422651,2.834467120181406,3.0895691609977325,168,66.14173228346456,210,6.1946902654867255,491.01437,15,24.5507185,0,0,,530.5650885,,,6.09844929310345,
401,DK3013038,FRENCH TERRY,285,165,230.0,6.9,110,346.9,242.83,0.0,20.099999999999998,0.0,,0.0,0.0,42.96,0.0,0,0,0,305.89,90,39.589,435.479,43.5479,479.0269,173.1369,87,0,DK3013038,,5.95377293103448,2.79976172081897,2.5685887346963,2.126528442317916,2.3179160021265286,165,64.96062992125984,285,8.4070796460177,479.0269,15,23.951345,0,0,,517.978245,,,5.95377293103448,
402,DK3013066,FRENCH TERRY,320,165,230.0,6.9,110,346.9,246.299,25.76,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,292.159,90,38.2159,420.3749,42.03749,462.41239,170.25339,87,0,DK3013066,,5.75325298275862,3.03771757489655,2.78689685770326,1.893939393939394,2.0643939393939394,165,64.96062992125984,320,9.43952802359882,462.41239,15,23.1206195,0,0,,500.5330095,,,5.75325298275862,
403,DK3013067,FRENCH TERRY,310,152,230.0,6.9,110,346.9,280.989,15.99,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,317.079,90,40.7079,447.7869,44.77869,492.56559,175.48659,87,0,DK3013067,,6.1171709137931,2.88241093457931,2.64441370144891,2.1222410865874366,2.3132427843803063,152,59.84251968503937,310,9.144542772861357,492.56559,15,24.6282795,0,0,,532.1938695,,,6.1171709137931,
404,DK3013071,FRENCH TERRY,285,165,230.0,6.9,110,346.9,246.299,30.360000000000003,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,296.759,90,38.6759,425.4349,42.54349,467.97839,171.21939,87,0,DK3013071,,5.82042884482759,2.73705666428017,2.51106115989007,2.126528442317916,2.3179160021265286,165,64.96062992125984,285,8.4070796460177,467.97839,15,23.3989195,0,0,,506.3773095,,,5.82042884482759,
