sr_no,dev_sorts,structure,finish_gsm,finish_width,oeactiva,oeactiva_2,oeactiva_3,kia,kia_2,kia_3,swift,classic,classic_2,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69,col_70,col_71,col_72,col_73,col_74,col_75,col_76,col_77,col_78,col_79,col_80,col_81,col_82,col_83,col_84,col_85,col_86,col_87,col_88,col_89,col_90,col_91,col_92,col_93,col_94,col_95,col_96,col_97,col_98,col_99,col_100,col_101,col_102,col_103,col_104,col_105,col_106,col_107,col_108,col_109,col_110,local_cost,sales_price,export_cost_inr,export_price_fc,price_usdkg,price_usdmtrs,price_usdyds,col_118,col_119,col_120,col_121,col_122,col_123,col_124,col_125,col_126,col_127,col_128,col_129,col_130,col_131,col_132,col_133,col_134,col_135,col_136,col_137,col_138,col_139,col_140,col_141,col_142,col_143,col_144,col_145,col_146,col_147,col_148,col_149,col_150,col_151,col_152,col_153,col_154,col_155,col_156,col_157,col_158,col_159,col_160,col_161,col_162,col_163,col_164,col_165,col_166,col_167,col_168,col_169
39.0,20413,DOTTED FRENCH TERRY,210.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,80%COTTON+16%POLY+4%ELASTANE,INDIGO,30s INDIGO+80D DYED POLY+20D WHITE SPANDEX,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.0,20415,2/1 TWILL,280.0,145.0,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,63.0,30.0,0.0,7.0,,,,,,,,63%COTTON+30%POLY+7%ELASTANE,INDIGO,20s INDIGO+80D WHITE POLY+40D WHITE SPANDEX,470.0278,517.03058,557.882109,6.41243803448276,6.41243803448276,2.603449842,2.38848609357798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,20416,PLAITED SINGLE JERSEY,220.0,172.0,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,72.0,28.0,0.0,0.0,,,,,,,,72%COTTON+28%POLY,INDIGO,30s INDIGO+80D  BLACK POLY,475.5828,523.14108,564.298134,6.48618544827586,6.48618544827586,2.45437257362759,2.2517179574565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,20417,PLAITED SINGLE JERSEY,220.0,178.0,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67.0,33.0,0.0,0.0,,,,,,,,67%COTTON+33%POLY,INDIGO,30s INDIGO+80D BLACK POLY,455.52155,501.073705,541.12739025,6.21985506034483,6.21985506034483,2.43569524163103,2.23458279048719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.0,20419,BASKET WEAVE,200.0,162.0,,,,,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,97.0,0.0,0.0,3.0,,,,,,,,97%COTTON+3%ELASTANE,INDIGO,30s INDIGO+20D WHITE SPANDEX,563.28305,619.611355,665.59192275,7.65048187068965,7.65048187068965,2.47875612610345,2.27408818908573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0,20425,CHECKS,320.0,164.0,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,72.0,23.0,0.0,5.0,,,,,,,,72%COTTON+23%POLY+5%ELASTANE,INDIGO,24s INDIGO+150D WHITE POLY+40D WHITE SPANDEX,478.5902,526.44922,567.771681,6.52611127586207,6.52611127586207,3.42490319757241,3.14211302529579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,20430,2/1 TWILL,325.0,158.0,,,,,,,,,32.0,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,39.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,32.0,39.0,0.0,5.0,,,,,,,,51%COTTON+44%POLY+5%ELASTANE,INDIGO,20s INDIGO+300D BLACK POLY+30s INDIGO SLUB+40D WHITE SPANDEX,421.7818,463.95998,502.157979,5.77193079310345,5.77193079310345,2.96388646225862,2.71916189198039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0,20432,2/1 TWILL,330.0,156.0,,,,,,,,,18.0,,,,,,,,,,12.0,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,42.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,30.0,42.0,0.0,3.0,,,,,,,,55%COTTON+42%POLY+3%ELASTANE,INDIGO,20s INDIGO+30s INDIGO+300D BLACK POLY+30s INDIGO SLUB+40D WHITE SPANDEX,414.26275,455.689025,493.47347625,5.67210892241379,5.67210892241379,2.92000167325862,2.67890061766846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.0,20434,2/1 TWILL,315.0,162.0,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,94.0,0.0,0.0,6.0,,,,,,,,94%COTTON+6%ELASTANE,INDIGO,20s INDIGO+40D WHITE SPANDEX,538.3807,592.21877,636.8297085,7.31988170689655,7.31988170689655,3.73533563502931,3.4269134266324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,20456,FRENCH TERRY,220.0,162.0,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,80.0,16.0,0.0,4.0,,,,,,,,80%COTTON+16%POLY+4%ELASTANE,INDIGO,30s INDIGO+80D WHITE POLY+20D WHITE SPANDEX,509.52,560.472,603.4956,6.93673103448276,6.93673103448276,2.47225094068966,2.26812012907308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.0,20457,SINGLE JERSEY,180.0,165.0,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,0.0,0.0,0.0,,,,,,,,100%COTTON,INDIGO,24s INDIGO,554.235,609.6585,655.141425,7.53036120689655,7.53036120689655,2.23651727844828,2.05185071417273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,20458,SINGLE JERSEY,210.0,165.0,,,,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,96.0,0.0,0.0,4.0,,,,,,,,93%COTTON+7%ELASTANE,INDIGO,24s INDIGO+40D WHITE SPANDEX,550.7656,605.84216,651.134268,7.48430193103448,7.48430193103448,2.59331061910345,2.37918405422335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,20475,3/1 TWILL,290.0,165.0,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,7.0,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,85.0,8.0,0.0,7.0,,,,,,,,85%COTTON+8%POLY+7%ELASTANE,INDIGO,20s INDIGO+150D BLACK POLY+30s COTTON KORA SLUB+70D WHITE SPANDEX,489.9983,538.99813,580.9480365,6.67756363793104,6.67756363793104,3.19521420075,2.931389175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0,20480,3/1 TWILL,330.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,96%COTTON+4%ELASTANE,INDIGO,20s INDIGO+20s GREIGE KORA+40D WHITE SPANDEX,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0,20482,DOUBLE DOTTED FLEECE,185.0,172.0,,,,,,,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,82.0,14.0,0.0,4.0,,,,,,,,82%COTTON+14%POLY+4%ELASTANE,INDIGO,30s INDIGO+80D BLACK POLY+20D WHITE SPANDEX,514.9573,566.45303,609.7756815,7.00891587931034,7.00891587931034,2.23023703279655,2.04608902091427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,20485,FRENCH TERRY,220.0,165.0,,,,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,81.0,15.0,0.0,4.0,,,,,,,,81%COTTON+15%POLY+4%ELASTANE,INDIGO,30s INDIGO+80D WHITE POLY+20D WHITE SPANDEX,512.83265,564.115915,607.32171075,6.98070931896552,6.98070931896552,2.53399748278448,2.3247683328298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.0,20510,2/1 TWILL,320.0,142.0,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,59.0,29.0,0.0,12.0,,,,,,,,59%COTTON+29%POLY+12%ELASTANE,INDIGO,20s INDIGO+80D WHITE POLY+70D WHITE SPANDEX,444.36095,488.797045,528.23689725,6.07168847413793,6.07168847413793,2.75897524264828,2.53116994738374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.0,20511,FRENCH TERRY,260.0,182.0,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,87.0,11.0,0.0,2.0,,,,,,,,87%COTTON+11%POLY+2%ELASTANE,INDIGO,20s INDIGO+80D WHITE POLY+20D WHITE SPANDEX,507.89035,558.679385,601.61335425,6.91509602586207,6.91509602586207,3.27222343943793,3.00203985269535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.0,20512,2/1 TWILL,280.0,154.0,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,52.0,46.0,0.0,2.0,,,,,,,,52%COTTON+46%POLY+2%ELASTANE,INDIGO,30s INDIGO+300D WHITE POLY+20D WHITE SPANDEX,404.5778,445.03558,482.287359,5.54353286206897,5.54353286206897,2.39037137012414,2.19300125699462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.0,20516,2/1 TWILL,265.0,160.0,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,52.0,46.0,0.0,2.0,,,,,,,,52%COTTON+46%POLY+2% ELASTANE,INDIGO,30s INDIGO+300D BLACK POLY+20D WHITE SPANDEX,415.2038,456.72418,494.560389,5.68460217241379,5.68460217241379,2.41027132110345,2.21125809275546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.0,20518,2/1 TWILL,265.0,160.0,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,52.0,46.0,0.0,2.0,,,,,,,,52%COTTON+46%POLY+2% ELASTANE,BLACK,30sDELTA+300D BLACK POLY+20D WHITE SPANDEX,404.5778,445.03558,482.287359,5.54353286206897,5.54353286206897,2.35045793351724,2.15638342524518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,20523,DOTTED FLEECE,230.0,166.0,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,77.0,18.0,0.0,5.0,,,,,,,,77%COTTON+18%POLY+5%ELASTANE,INDIGO,30s INDIGO+80D WHITE POLY+40D WHITE SPANDEX,501.03405,551.137455,593.69432775,6.82407273275862,6.82407273275862,2.60543096936724,2.39030364162132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.0,20525,2/1 TWILL,200.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,46%COTTON+54%POLY,INDIGO,24s INDIGO+150D WHITE POLYSTER,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.0,20530,FRENCH TERRY,310.0,152.0,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,80.0,14.0,0.0,6.0,,,,,,,,80%COTTON+14%POLY+6%ELASTANE,BLACK,30s SUL.BLACK+80D WHITE POLY+40D WHITE SPANDEX,445.324,489.8564,529.34922,6.08447379310345,6.08447379310345,2.86700405131034,2.63027894615628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.0,20531,FRENCH TERRY,300.0,160.0,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71.0,23.0,0.0,6.0,,,,,,,,71%COTTON+23%POLY+6%ELASTANE,BLACK,30s SUL.BLACK+150D WHITE POLY+40D WHITE SPANDEX,425.4349,467.97839,506.3773095,5.82042884482759,5.82042884482759,2.79380584551724,2.5631246289149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.0,20532,FRENCH TERRY,350.0,160.0,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,55.0,40.0,0.0,5.0,,,,,,,,55%COTTON+40%POLY+5%ELASTANE,BLACK,30s S.BLACK+300D WHITE POLY+40D WHITE SPANDEX,375.2595,412.78545,448.4247225,5.15430715517241,5.15430715517241,2.88641200689655,2.64808440999684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.0,20539,FRENCH TERRY,325.0,150.0,,,,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69.0,25.0,0.0,6.0,,,,,,,,69%COTTON+25%POLY+6%ELASTANE,INDIGO,30s P/C INDIGO+150D WHITE POLY+40D WHITE SPANDEX,479.33985,527.273835,568.63752675,6.53606352586207,6.53606352586207,3.18633096885776,2.92323942097042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.0,20545,3/1 TWILL,370.0,160.0,,,,,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,96.0,0.0,0.0,4.0,,,,,,,,96%COTTON+4%ELASTANE,INDIGO,20s INDIGO+70D WHITE SPANDEX,539.8888,593.87768,638.571564,7.33990303448276,7.33990303448276,4.34522259641379,3.98644274900348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.0,20546,2/1 TWILL,195.0,135.0,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,53.0,0.0,0.0,0.0,,,,,,,,53%COTTON+43%POLY+4%ELASTANE,INDIGO,30s INDIGO+80D BLACK POLY+20D WHITE SPANDEX,346.27945,380.907395,414.95276475,4.76957200862069,4.76957200862069,1.2555898312694,1.15191727639394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.0,20547,FRENCH TERRY,225.0,173.0,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,80.0,16.0,0.0,4.0,,,,,,,,80%COTTON+16%POLY+4%ELASTANE,INDIGO,30s INDIGO+80D BLACK POLY+20D WHITE SPANDEX,509.168,560.0848,603.08904,6.93205793103448,6.93205793103448,2.69830354965517,2.47550784372034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.0,20554,FRENCH TERRY,300.0,165.0,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,100.0,71.0,23.0,0.0,6.0,,,,,,,,71%COTTON+23%KOOLTEX POLY+6%ELASTANE,INDIGO,30s INDIGO+2/75 KOOLTEX POLY+40D WHITE SPANDEX,497.65815,547.423965,589.79516325,6.77925475,6.77925475,3.35573110125,3.07865238646789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.0,20556,FRENCH TERRY,320.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,100.0,0.0,24.0,70.0,6.0,,,,,,,,70% EXCEL+24%KOOLTEX POLY+6%ELASTANE,INDIGO,30s INDIGO EXCEL+2/75 KOOLTEX+40D WHITE SPANDEX,487.0305,535.73355,577.5202275,6.63816353448276,6.63816353448276,3.5049503462069,3.2155507763366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.0,20558,FRENCH TERRY,210.0,192.0,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,59.0,41.0,0.0,0.0,,,,,,,,59%COTTON+41%POLY,INDIGO,30s INDIGO+300D BLACK POLY,432.90335,476.193685,515.00336925,5.91957895689655,5.91957895689655,2.38677423542069,2.18970113341348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.0,20559,FRENCH TERRY,320.0,155.0,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,55.0,40.0,0.0,5.0,,,,,,,,55%COTTON+40%POLY+5%ELASTANE,INDIGO,30s INDIGO+300D BLACK POLY+40D WHITE SPANDEX,431.23575,474.359325,513.07729125,5.89744012931035,5.89744012931035,2.92513030413793,2.68360578361278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0,20564,2/1 TWILL,300.0,156.0,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,81.0,17.0,0.0,2.0,,,,,,,,81%COTTON+17%POLY+2%ELASTANE,INDIGO,20s INDIGO+300D WHITE POLY+24 KORA+20D WHITE SPANDEX,464.7984,511.27824,551.842152,6.34301324137931,6.34301324137931,2.96853019696552,2.72342219905093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74.0,20567,2/1 TWILL,260.0,135.0,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,45.0,42.0,0.0,13.0,,,,,,,,45%COTTON+42%POLY+13%ELASTANE,INDIGO,30s INDIGO+80D BLACK POLY+70D WHITE SPANDEX,412.76125,454.037375,491.73924375,5.65217521551724,5.65217521551724,1.98391350064655,1.82010412903353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.0,20568,2/1 TWILL,260.0,135.0,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,45.0,42.0,0.0,13.0,,,,,,,,45%COTTON+42%POLY+13%ELASTANE,BLACK,30s SUL. BLACK+80D BLACK POLY+70D WHITE SPANDEX,374.5225,411.97475,447.5734875,5.14452284482759,5.14452284482759,1.80572751853448,1.65663075094907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.0,20570,2/1 TWILL ZARA,260.0,144.0,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,84.0,14.0,0.0,2.0,,,,,,,,84%COTTON+14%POLY+2%ELASTANE,INDIGO,20s INDIGO+80D WHITE POLY+24s GREIGE KORA+20D WHITE SPANDEX,468.2293,515.05223,555.8048415,6.38856139655173,6.38856139655173,2.39187738686897,2.194382923733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.0,20573,FRENCH TERRY,370.0,150.0,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,66.0,24.0,0.0,10.0,,,,,,,,66%COTTON+24%POLY+10%ELASTANE,INDIGO,30s INDIGO+150D WHITE POLY+70D WHITE SPANDEX,478.6309,526.49399,567.8186895,6.52665160344828,6.52665160344828,3.62229163991379,3.32320333937045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.0,20574,FRENCH TERRY,370.0,150.0,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,66.0,24.0,0.0,10.0,,,,,,,,66%COTTON+24%POLY+10%ELASTANE,BLACK,30s SUL.BLACK+150D WHITE POLY+70D WHITE SPANDEX,422.5474,464.80214,503.042247,5.78209479310345,5.78209479310345,3.20906261017241,2.94409413777286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.0,20575,FRENCH TERRY,370.0,150.0,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,65.0,25.0,0.0,10.0,,,,,,,,65%COTTON+25%POLY+10%ELASTANE,BLACK,30s SUL.BLACK+150D BLACK POLY+70D WHITE SPANDEX,420.1835,462.20185,500.3119425,5.75071198275862,5.75071198275862,3.19164515043103,2.92811481690921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,20576,SINGLE JERSEY,150.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,100.0,0.0,,,,,,,,100%TENCEL,INDIGO,30s INDIGO TENCEL,554.235,609.6585,655.141425,7.53036120689655,7.53036120689655,1.82987777327586,1.67878694795951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.0,20577,SINGLE JERSEY,150.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,100%EXCEL,INDIGO,30s INDIGO EXCEL,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
